bikes_rented,temp,humidity,wind_speed,visibility,dew_temp,solar_rad,rainfall,snowfall
402,5.2,30,2.8,1877,-11,0.36,0,0
297,3.1,40,2.6,1804,-9.2,0.01,0,0
232,1.3,49,2.8,1683,-8.2,0,0,0
239,0.2,55,2.5,1942,-7.7,0,0,0
230,0,54,2.5,1929,-8.2,0,0,0
173,-0.3,58,1,1945,-7.5,0,0,0
135,-0.9,60,0.7,1844,-7.7,0,0,0
122,-1.2,63,0.9,1846,-7.3,0,0,0
80,-1.7,66,0.8,1631,-7.2,0,0,0
46,-1.9,67,1,1575,-7.2,0,0,0
46,-2.3,69,1.1,1411,-7.2,0,0,0
65,-2.5,73,0.8,1134,-6.6,0,0,0
161,-2.7,72,0.5,1253,-7,0,0,0
402,-3.1,68,0.8,1417,-8.1,0,0,0
786,-2.9,63,0.7,1386,-8.9,0.11,0,0
416,-1.1,53,0.9,1308,-9.4,0.72,0,0
289,1.9,46,1.1,1233,-8.5,1.39,0,0
356,4.6,37,1.6,1309,-8.8,1.95,0,0
428,6.9,28,1.1,1301,-10.3,2.35,0,0
444,8.1,26,1.2,1422,-10.2,2.48,0,0
455,9.9,25,1.5,1401,-9.2,2.43,0,0
521,10.3,23,2.1,1317,-9.9,2.09,0,0
555,9.5,31,3.1,973,-6.8,1.54,0,0
646,8.7,30,3.1,1117,-7.9,0.96,0,0
929,7.2,26,2.3,1398,-11,0.33,0,0
619,5.5,30,2.7,1150,-10.7,0.01,0,0
483,4.3,32,1.7,1101,-10.9,0,0,0
512,3.3,36,1.4,1110,-10.3,0,0,0
443,2.7,40,1,1089,-9.5,0,0,0
308,2.8,39,0.7,1065,-9.8,0,0,0
236,2.6,40,1.8,1095,-9.6,0,0,0
213,2.1,44,0.9,1107,-8.9,0,0,0
145,1.5,44,1.2,1079,-9.4,0,0,0
102,1.1,44,1,1128,-9.8,0,0,0
62,0.9,46,0.8,1140,-9.4,0,0,0
72,0.6,50,0.1,1026,-8.6,0,0,0
183,0.6,50,0.4,985,-8.6,0,0,0
443,1.3,47,0.7,1084,-8.7,0,0,0
767,2,51,0.7,990,-7,0,0,0
455,2.5,51,1,866,-6.6,0.07,0,0
261,3.3,47,0.7,818,-6.9,0.22,0,0
342,4.8,41,0.8,792,-7.3,0.53,0,0
353,5.4,37,0.7,815,-8.1,0.43,0,0
335,5.8,39,0.6,931,-7.1,0.35,0,0
357,6.3,40,0.8,943,-6.3,0.34,0,0
402,6.7,48,0.8,817,-3.5,0.39,0,0
411,6.9,54,1.1,692,-1.7,0.32,0,0
529,6.8,57,1,623,-1.1,0.16,0,0
897,6.6,62,0.8,522,-0.1,0.05,0,0
616,6.1,44,1,750,-5.2,0,0,0
461,5.9,44,1.3,733,-5.4,0,0,0
449,5.7,46,0.8,727,-5,0,0,0
461,5.4,49,1.1,687,-4.4,0,0,0
310,5.3,53,1.5,582,-3.5,0,0,0
266,5.1,52,1.1,614,-3.9,0,0,0
229,5,53,1.4,557,-3.8,0,0,0
174,5.2,54,1.3,516,-3.3,0,0,0
116,5.3,55,1.7,488,-3,0,0,0
72,5.4,56,1.7,472,-2.6,0,0,0
62,5.2,59,1.7,437,-2.1,0,0,0
165,5.2,60,1.9,430,-1.9,0,0,0
426,5.5,59,2.8,448,-1.8,0,0,0
816,5.7,57,2.5,458,-2.1,0.04,0,0
419,6.2,55,2.4,478,-2.1,0.13,0,0
285,6.5,53,2,518,-2.4,0.21,0,0
332,7.1,50,2.2,534,-2.6,0.33,0,0
305,7.6,48,2.6,600,-2.7,0.39,0,0
28,7.6,57,2.3,554,-0.3,0.33,0,0
17,5.7,80,3.7,348,2.5,0.13,0,0
7,4.8,87,2.9,312,2.8,0.08,4.5,0
9,4.2,89,2.5,479,2.5,0.07,0,0
8,3.8,90,2.7,654,2.3,0,0,0
11,3.6,90,2.1,845,2.1,0,9.5,0
19,2.5,95,1.9,838,1.7,0,0,0
8,2.7,96,1.5,1479,2.1,0,0,0
10,2.4,95,2.5,1349,1.6,0,9,0
13,2.3,96,1.9,1207,1.7,0,0,0
23,1.8,96,1.2,745,1.2,0,0,0
71,2,96,1.3,1894,1.4,0,2,0
147,2.1,97,0.2,859,1.6,0,0,0
180,2,97,1,580,1.5,0,0,0
92,1.6,97,2.3,469,1.1,0,0.1,0
28,1.6,97,1.1,636,1.1,0,0,0
11,2.2,97,2.9,362,1.7,0,0,0
33,3,96,2.7,303,2.4,0,0.4,0
61,2.6,89,4.3,320,0.9,0,0,0
148,1.5,80,3.2,1246,-1.5,0.04,0,0
160,0.1,78,4.9,615,-3.2,0.09,0,0
191,0.1,53,5.3,1022,-8.3,1.12,0,0
239,0.8,52,4.6,1035,-7.9,2.2,0,0
311,0.5,46,4.7,1172,-9.8,2.49,0,0
358,1.4,37,4,1681,-11.7,2.95,0,0
375,1.2,36,6,1430,-12.2,2.86,0,0
458,1.6,35,4.5,1567,-12.2,2.54,0,0
460,1.4,33,4.8,1480,-13.1,1.98,0,0
423,0.4,37,5.2,1366,-12.6,1.23,0,0
317,-0.8,40,4.7,1429,-12.7,0.43,0,0
231,-1.7,45,3.3,1375,-12.1,0.01,0,0
246,-2.2,49,3.5,1325,-11.4,0,0,0
212,-3,50,3.7,1301,-11.9,0,0,0
190,-3.6,52,3.7,1277,-12,0,0,0
190,-4,52,3.4,1272,-12.4,0,0,0
156,-4.3,53,2.6,1334,-12.4,0,0,0
108,-4.6,52,2.1,1372,-12.9,0,0,0
71,-5.3,52,1.2,1434,-13.6,0,0,0
49,-5.7,50,1.7,1559,-14.4,0,0,0
47,-5.8,48,1.5,1552,-15,0,0,0
65,-6.1,49,1,1621,-15.1,0,0,0
135,-6.4,50,1.5,1593,-15.1,0,0,0
401,-6.6,52,0.5,1555,-14.8,0,0,0
617,-6.2,45,0.4,1600,-16.2,0.17,0,0
343,-4.6,34,1.2,1583,-18.1,0.87,0,0
274,-1.8,30,2.1,1608,-17.1,1.59,0,0
343,0.1,30,1.8,1640,-15.4,2.19,0,0
388,1.8,26,2.2,1556,-15.7,2.61,0,0
375,2.3,22,3.1,1627,-17.2,2.83,0,0
450,3.4,23,2.4,1545,-15.8,2.74,0,0
463,4.3,22,1.3,1837,-15.6,2.48,0,0
574,5.2,21,2.1,1721,-15.4,1.97,0,0
631,4.3,21,2.5,1961,-16.1,1.13,0,0
854,3.5,22,0.9,1961,-16.2,0.43,0,0
568,2,26,2.3,1985,-15.5,0.02,0,0
427,1.2,35,2.5,1977,-12.6,0,0,0
396,1,34,1.4,1880,-13.1,0,0,0
414,0.5,38,0.9,1907,-12.2,0,0,0
284,0.3,38,0.2,1895,-12.3,0,0,0
218,0.5,34,0.4,1889,-13.5,0,0,0
229,0.6,36,0.4,1933,-12.7,0,0,0
176,0.9,35,0.5,1856,-12.8,0,0,0
149,0.8,38,0.8,1594,-11.9,0,0,0
93,0.6,43,0.9,1599,-10.5,0,0,0
55,0.8,39,1,1463,-11.6,0,0,0
71,0.5,42,0.9,1543,-10.9,0,0,0
159,0.1,43,1.4,1502,-11,0,0,0
306,0.4,38,1.8,1564,-12.3,0.16,0,0
329,2.2,30,1.5,1513,-13.6,0.81,0,0
354,5.1,27,1.2,1563,-12.4,1.54,0,0
431,8.1,21,2.1,1738,-12.9,2.15,0,0
605,10.7,16,1.7,1657,-14.1,2.56,0,0
771,12.2,14,1.6,1896,-14.5,2.75,0,0
1025,14.4,14,1.4,1833,-12.8,2.66,0,0
1238,16,14,2.2,1828,-11.5,2.33,0,0
1285,15.8,15,2.6,1867,-10.8,1.7,0,0
1197,15,22,2.5,1946,-6.5,0.96,0,0
920,13.9,26,1.9,1995,-5.3,0.41,0,0
630,12.7,32,2.3,2000,-3.6,0.01,0,0
631,11.1,51,3.7,1957,1.3,0,0,0
588,10.3,52,2.2,1843,0.8,0,0,0
516,10.2,49,1.7,1972,0,0,0,0
215,9.4,74,1.6,559,4.9,0,0,0
161,8.5,87,0.9,303,6.4,0,0,0
118,8.3,91,0.1,282,6.9,0,0,0
95,8.3,95,0.3,243,7.5,0,0,0
90,8.5,96,0.4,238,7.8,0,0.1,0
34,8.8,95,0.2,218,8,0,0,0
15,8.8,96,1.2,196,8.1,0,0,0
20,8.6,96,0.7,224,7.9,0,0.2,0
23,8.4,97,2.6,122,7.9,0,0,0
70,8.3,97,0.6,152,7.8,0.01,0,0
157,8.8,97,1.3,196,8.3,0.2,0.2,0
239,9.8,90,0.8,335,8.2,0.64,0,0
273,10.1,88,0.7,453,8.1,0.34,0,0
358,10.7,85,0.9,393,8.2,0.52,0,0
429,10.8,84,1.2,400,8.1,0.44,0,0
475,11.2,83,1.1,518,8.4,0.45,0,0
468,11.7,81,1.2,616,8.5,0.53,0,0
396,11.7,82,1.1,753,8.7,0.32,0,0
492,11.8,82,1.7,990,8.8,0.4,0,0
436,11.5,81,1.5,1475,8.3,0.07,0,0
289,11.2,81,2.3,1614,8,0,0,0
26,11.3,80,1.2,1978,7.9,0,0,0
7,10.6,89,2.1,606,8.8,0,2,0
8,9.6,92,2.5,721,8.3,0,0,0
9,8.7,91,2.9,957,7.3,0,0,0
22,7.6,88,2.5,1974,5.7,0,9,0
23,7,88,2.5,2000,5.1,0,0,0
9,6.3,89,2.2,1456,4.6,0,0,0
2,5.7,92,2,458,4.4,0,1.5,0
4,5.1,90,2.6,1005,3.5,0,0,0
22,4.7,89,2.3,1242,3,0,0,0
20,4.2,87,2,1979,2.2,0,2,0
85,3.8,87,2.2,2000,1.8,0,0,0
184,3.6,88,2.3,2000,1.7,0.03,0,0
211,3.7,85,1.8,2000,1.4,0.17,0,0
232,4.4,80,1.8,2000,1.2,0.56,0,0
322,6.1,66,1.9,2000,0.2,1.42,0,0
438,7.6,58,2.4,2000,-0.1,1.85,0,0
465,8.3,51,2,2000,-1.2,1.42,0,0
550,10,44,1.9,2000,-1.7,2.46,0,0
637,10.3,43,2.5,2000,-1.7,2.45,0,0
718,11,39,1.2,2000,-2.4,1.96,0,0
865,10,43,1.4,2000,-2,1.12,0,0
1155,8.1,47,1.7,2000,-2.5,0.34,0,0
782,5.8,53,1.7,2000,-3,0.02,0,0
578,4.3,57,1.3,2000,-3.4,0,0,0
533,3.1,59,1.5,2000,-4.1,0,0,0
466,2.3,63,1,2000,-4,0,0,0
274,1.9,60,1.3,2000,-5,0,0,0
224,1.3,69,0.8,2000,-3.7,0,0,0
188,0.8,67,0.8,2000,-4.6,0,0,0
122,0.3,71,0.9,1999,-4.3,0,0,0
82,0.1,71,0.4,2000,-4.5,0,0,0
79,-0.5,75,0.6,1967,-4.3,0,0,0
80,-0.9,78,0.6,1687,-4.2,0,0,0
214,-1,77,0.4,1578,-4.5,0,0,0
583,-1,78,0.6,1484,-4.3,0,0,0
997,-0.7,76,1,1461,-4.4,0.2,0,0
556,1.2,62,0.8,1338,-5.2,0.85,0,0
380,3.7,51,1.3,1596,-5.5,1.56,0,0
475,6.3,41,1.3,1519,-6,2.12,0,0
504,8.5,34,1.9,1876,-6.4,2.55,0,0
528,9.3,27,2.2,1816,-8.7,2.65,0,0
567,9.2,27,2.9,1880,-8.8,2.32,0,0
616,10.1,24,1.8,1839,-9.6,2.12,0,0
680,10.6,26,1.9,1955,-8.1,1.75,0,0
883,10.2,27,2.8,1826,-8,1.22,0,0
1246,8.7,28,3.2,2000,-8.8,0.49,0,0
833,7.1,30,2.7,2000,-9.3,0.02,0,0
666,6.1,31,2.8,2000,-9.8,0,0,0
625,5.5,33,3.2,1995,-9.5,0,0,0
514,4.5,40,1.3,1871,-7.9,0,0,0
361,3.5,44,0.9,1905,-7.6,0,0,0
289,2.8,45,1.7,1493,-7.9,0,0,0
194,2.8,46,2,1709,-7.6,0,0,0
134,2.6,50,1.3,1962,-6.8,0,0,0
92,2.7,55,1.5,1989,-5.4,0,0,0
49,2.6,61,1.7,1998,-4.1,0,0,0
97,2.5,63,1.3,1987,-3.8,0,0,0
232,2.4,65,1.8,1989,-3.5,0,0,0
598,2.2,65,1.9,2000,-3.7,0,0,0
1032,2.6,63,1.6,1857,-3.7,0.14,0,0
566,3.8,58,2,1785,-3.7,0.49,0,0
410,5.2,52,1.5,1808,-3.8,0.74,0,0
441,8,43,1.7,1909,-3.8,1.74,0,0
550,9.6,39,1.8,1982,-3.7,2.09,0,0
509,9.9,39,1.9,1911,-3.4,1.61,0,0
505,9.8,38,0.9,1908,-3.8,0.93,0,0
620,10.2,34,2.3,1919,-4.9,1.19,0,0
646,10.4,36,3.2,1963,-4,1.02,0,0
849,10.4,37,1,2000,-3.6,0.67,0,0
1365,9.6,42,2,2000,-2.7,0.14,0,0
799,8.9,44,2.3,2000,-2.7,0,0,0
587,8.5,46,1,1977,-2.4,0,0,0
411,7.9,56,1.4,1975,-0.3,0,0,0
147,7.2,60,1.4,1928,0,0,0,0
48,6,79,2,918,2.6,0,0,0
49,5.2,83,1.5,733,2.5,0,0.5,0
23,4.7,86,0.7,717,2.5,0,0,0
19,4.2,88,0.9,553,2.3,0,0,0
12,3.8,90,0.8,448,2.3,0,2,0
8,3.3,90,1.3,682,1.8,0,0,0
17,3.1,90,1.2,974,1.6,0,0,0
32,3.1,89,0.2,903,1.4,0,1.5,0
64,3,90,0.7,578,1.5,0,0,0
88,3,94,0.3,444,2.1,0.01,0,0
100,3.4,90,1.5,386,1.9,0.21,0.5,0
165,3.6,88,2.6,681,1.7,0.44,0,0
290,4.5,82,2,1226,1.6,0.73,0,0
375,5.6,72,3,1700,0.9,0.89,0,0
405,6.7,65,3.2,1651,0.5,1.76,0,0
452,7.7,62,2.4,1758,0.8,1.64,0,0
555,9.2,53,3.3,1896,0.1,2.23,0,0
594,9.5,56,3.1,994,1.1,1.1,0,0
757,7.5,64,4.3,538,1.1,0.88,0,0
1091,5.9,68,3.4,543,0.4,0.38,0,0
683,4.5,72,2.7,529,-0.1,0.03,0,0
586,3.3,74,2.6,494,-0.8,0,0,0
533,3.1,74,3.2,465,-1,0,0,0
498,2.8,74,2.1,469,-1.3,0,0,0
315,2.8,73,1.8,468,-1.5,0,0,0
272,3,72,2.3,473,-1.5,0,0,0
228,2.8,73,2.6,413,-1.5,0,0,0
155,2.8,74,1.2,415,-1.3,0,0,0
105,2.7,75,0.7,417,-1.2,0,0,0
66,2.5,76,1,403,-1.3,0,0,0
88,2.5,76,0.7,544,-1.3,0,0,0
195,2.5,71,1.1,1055,-2.2,0,0,0
574,1.6,76,0.7,1024,-2.1,0,0,0
1041,1.8,67,0.7,1917,-3.6,0.19,0,0
570,3.5,60,1.3,1969,-3.5,0.71,0,0
361,4.8,54,1.3,1921,-3.7,0.78,0,0
444,5.9,51,0.7,1866,-3.4,0.91,0,0
510,6.8,51,1,1617,-2.6,1.13,0,0
509,7.5,44,2,1526,-3.9,1.24,0,0
542,8,42,1.5,1690,-4.1,1.24,0,0
611,7.7,51,2.9,670,-1.8,0.94,0,0
686,9.6,38,1.7,1052,-4,1.71,0,0
834,8.9,46,1.8,789,-2.1,1,0,0
1231,7,55,2,705,-1.4,0.35,0,0
718,5.4,60,3.9,990,-1.7,0.02,0,0
535,4.3,67,1.1,1125,-1.2,0,0,0
537,3.5,69,1.4,1177,-1.6,0,0,0
521,2.9,69,1.2,1179,-2.2,0,0,0
309,2.5,72,1.5,1071,-2,0,0,0
328,2.1,74,1.4,970,-2,0,0,0
305,2,75,1,658,-1.9,0,0,0
241,1.6,79,0.9,685,-1.6,0,0,0
139,1.3,80,0.6,705,-1.7,0,0,0
91,0.9,81,0.6,620,-1.9,0,0,0
79,0.8,80,0.3,565,-2.2,0,0,0
74,1.1,78,1.1,538,-2.3,0,0,0
208,0.9,78,1.1,535,-2.5,0,0,0
340,1.5,73,1.2,466,-2.8,0.11,0,0
381,2.7,71,1.3,418,-2,0.3,0,0
416,3.5,65,2.4,539,-2.4,0.87,0,0
497,5.7,58,2.3,700,-1.9,2.08,0,0
650,7.1,50,2.2,909,-2.6,2.47,0,0
757,8.2,42,3.1,1261,-3.9,2.66,0,0
906,9.2,38,2.6,1377,-4.4,2.53,0,0
931,8.1,36,4.7,1964,-6.1,2.23,0,0
972,8.3,37,3.8,1867,-5.5,1.73,0,0
829,7.7,46,2.8,1635,-3.2,1.05,0,0
664,6.2,61,3.2,1411,-0.7,0.4,0,0
573,5.3,67,2.6,1314,-0.3,0.02,0,0
447,5.2,69,1.8,1196,0,0,0,0
470,5,73,2.2,1173,0.5,0,0,0
421,5,75,2.2,1084,0.9,0,0,0
345,5.1,75,1.4,950,1,0,0,0
376,5.1,77,1.9,718,1.3,0,0,0
222,4.8,80,1.3,583,1.6,0,0,0
171,4.7,78,1.5,466,1.1,0,0,0
115,4.4,80,1.6,393,1.2,0,0,0
80,4.2,81,1.3,333,1.2,0,0,0
45,3.9,85,1.6,264,1.6,0,0,0
63,3.4,85,1.5,234,1.1,0,0,0
119,2.9,84,1.9,241,0.4,0,0,0
212,2.8,82,1.2,240,0,0.19,0,0
289,3.9,77,2,263,0.2,0.65,0,0
394,5.9,69,2.6,330,0.6,1.43,0,0
425,7.6,54,1.6,430,-1.1,2.06,0,0
666,9.2,40,2.6,592,-3.7,2.47,0,0
843,10.3,31,2.1,885,-6.1,2.67,0,0
1154,11.6,20,2.7,1647,-10.6,2.69,0,0
1294,11.9,26,2.8,1338,-7,2.34,0,0
1205,11.9,25,2.7,1424,-7.5,1.83,0,0
1028,11.1,25,2,1765,-8.2,1.19,0,0
776,9.4,22,2.9,1995,-11.2,0.55,0,0
596,7.8,28,1.9,1982,-9.6,0.04,0,0
530,6.7,32,1.9,1722,-8.8,0,0,0
533,5.7,34,1,1520,-8.9,0,0,0
419,5.3,31,2.3,1842,-10.5,0,0,0
288,4.2,34,1.7,1476,-10.3,0,0,0
222,3.5,46,1.1,1040,-7,0,0,0
163,2.9,51,0.8,1119,-6.2,0,0,0
95,2.7,46,0.4,1363,-7.7,0,0,0
60,2.3,48,0.8,1448,-7.6,0,0,0
47,2.8,52,0.6,1249,-6.1,0,0,0
106,3.3,53,0.4,1208,-5.3,0,0,0
261,2.8,57,0.7,920,-4.8,0,0,0
662,3,53,0.5,1094,-5.6,0,0,0
1066,3.8,47,0.8,1229,-6.5,0.06,0,0
604,4.8,43,1,1200,-6.7,0.18,0,0
406,6.6,40,1,1061,-6,0.65,0,0
463,9.2,33,1.1,892,-6.2,1.54,0,0
581,11.7,32,1.6,690,-4.4,1.99,0,0
588,13.6,34,1.8,458,-1.9,2.23,0,0
603,14.9,34,2.8,403,-0.8,2.22,0,0
694,15.3,32,2.9,458,-1.3,2.02,0,0
752,14.5,34,3.1,471,-1.2,1.59,0,0
931,13.7,38,2.6,436,-0.3,1,0,0
1425,12.2,43,2.8,463,0,0.41,0,0
946,10.6,47,2,425,-0.2,0.03,0,0
801,9.4,50,2.1,391,-0.5,0,0,0
771,8.7,49,1.7,464,-1.4,0,0,0
695,7.8,49,0.1,528,-2.2,0,0,0
397,6.8,56,0.9,497,-1.3,0,0,0
309,6.4,62,0.7,506,-0.3,0,0,0
231,5.9,65,1,596,-0.1,0,0,0
161,5.4,66,0.6,623,-0.4,0,0,0
103,5.5,62,0.6,722,-1.2,0,0,0
88,6.2,59,0.8,493,-1.2,0,0,0
97,6.8,56,0.9,570,-1.3,0,0,0
252,7,58,0.7,537,-0.7,0,0,0
668,7.2,56,0.5,545,-1,0,0,0
1215,8,48,0.4,711,-2.3,0.12,0,0
616,9.4,44,0.3,743,-2.2,0.33,0,0
428,10.9,40,0.5,714,-2.1,0.55,0,0
571,12.6,49,1.4,988,2.1,0.84,0,0
626,15.5,47,3.3,1303,4.2,2.44,0,0
678,17.1,42,3.2,1305,4,2.6,0,0
705,18.3,43,2.2,1509,5.4,2.43,0,0
815,18.6,47,3.3,1560,7,2.08,0,0
890,17.6,53,3.7,1735,7.8,1.4,0,0
1085,16.9,62,3.1,1562,9.5,0.95,0,0
1749,15.7,68,3.3,1473,9.8,0.39,0,0
1224,14.1,77,2,1240,10.1,0.04,0,0
986,13.9,77,1.5,1010,9.9,0,0,0
982,13.7,79,2,1035,10.1,0,0,0
912,13.5,81,2.8,933,10.2,0,0,0
572,13.4,81,2.6,958,10.1,0,0,0
412,13.6,79,2.2,862,10,0,0,0
309,13.7,73,2.2,1182,8.9,0,0,0
226,13.8,70,1.3,1363,8.4,0,0,0
142,14,67,2.3,1733,7.9,0,0,0
82,14,70,1.5,1648,8.6,0,0,0
123,14.1,69,1.3,1923,8.4,0,0,0
290,14.1,69,1.6,1882,8.4,0,0,0
786,14.1,69,1.1,1692,8.4,0,0,0
1371,14.2,67,0.9,1812,8.1,0.06,0,0
761,14.6,62,1.2,1768,7.3,0.19,0,0
552,15.7,58,1.3,1980,7.4,0.69,0,0
643,17.5,55,2.1,1892,8.3,1.35,0,0
813,19.9,44,2.7,1874,7.2,2.22,0,0
789,20.9,44,4.7,1795,8.1,2.66,0,0
878,21.1,42,4.3,2000,7.6,2.49,0,0
1025,21.7,39,3.3,1979,7.1,2.09,0,0
1049,21.7,41,3.2,2000,7.8,1.91,0,0
1325,20.5,49,3.5,2000,9.4,1.18,0,0
2100,19.2,53,2.4,2000,9.3,0.58,0,0
1478,17.9,54,2.9,2000,8.4,0.04,0,0
1275,17.2,60,2.5,1993,9.3,0,0,0
1181,16.8,67,2,1775,10.6,0,0,0
983,16.2,71,2,1780,10.9,0,0,0
587,16.1,69,1.8,1666,10.4,0,0,0
466,16,69,2.4,1863,10.3,0,0,0
355,16.3,68,2.1,1859,10.3,0,0,0
203,16.5,68,1.3,1724,10.5,0,0,0
51,16.5,69,2.4,1659,10.7,0,0,0
9,15.1,86,2.1,877,12.7,0,0,0
8,14.5,94,2,487,13.5,0,0,0
10,14.4,96,0.7,453,13.7,0,8,0
15,14.3,97,0.3,189,13.8,0,0,0
39,14.1,97,1.1,342,13.6,0,0,0
32,14.1,98,1.1,253,13.7,0.06,17,0
27,14.2,98,1.2,299,13.8,0.14,0,0
65,13.9,98,1.4,296,13.5,0.13,0,0
204,13.3,97,2.9,771,12.8,0.19,2,0
269,12.7,97,2.6,467,12.2,0.23,0,0
289,12.1,97,2,177,11.6,0.2,0,0
329,11.6,97,3.4,117,11.1,0.26,0,0
214,10.7,98,1.2,196,10.3,0.14,0,0
411,10.9,98,1.3,222,10.5,0.09,0,0
676,10.4,98,2.5,116,10,0.03,0,0
606,10.4,98,2,391,10,0,0,0
533,10.5,97,1.8,372,10,0,0,0
567,10.4,96,2.7,499,9.7,0,0,0
506,9.8,90,3.7,493,8.2,0,0,0
343,9.3,90,4.1,609,7.7,0,0,0
287,8.4,86,2.2,2000,6.1,0,0,0
278,7.2,83,2.1,2000,4.4,0,0,0
178,6.7,72,2.1,2000,1.9,0,0,0
102,6.1,67,2.6,2000,0.4,0,0,0
85,5.7,62,2.4,2000,-1,0,0,0
85,5.2,60,2,2000,-1.9,0,0,0
222,4.4,61,1.7,2000,-2.4,0,0,0
652,3.7,59,2.9,2000,-3.5,0,0,0
1176,3.8,56,2.4,2000,-4.1,0.32,0,0
683,5.2,51,1.7,2000,-4.1,1.08,0,0
507,6.7,46,2.2,1936,-4.1,1.79,0,0
557,8.2,45,2.4,1992,-3,2.38,0,0
705,9.4,40,2.6,1913,-3.5,2.78,0,0
715,10.4,38,2.4,1959,-3.3,2.99,0,0
772,11,36,1.8,1973,-3.5,2.91,0,0
923,11.9,32,1.9,1976,-4.3,2.62,0,0
976,11.6,31,1.4,1999,-4.9,2.11,0,0
1160,11.2,30,1.5,2000,-5.7,1.44,0,0
1641,10,33,1.2,2000,-5.5,0.68,0,0
974,8.1,36,1.2,2000,-6.1,0.06,0,0
774,6.7,41,1,2000,-5.6,0,0,0
710,5.8,43,1.8,2000,-5.8,0,0,0
660,4.9,46,0.8,2000,-5.7,0,0,0
455,4.2,47,1.3,2000,-6.1,0,0,0
414,3.7,48,1.6,2000,-6.3,0,0,0
366,3,52,0.7,2000,-5.9,0,0,0
268,2.3,56,0.6,2000,-5.5,0,0,0
157,1.8,59,0.7,2000,-5.3,0,0,0
103,1.3,61,0.7,2000,-5.4,0,0,0
60,1,62,0.9,2000,-5.4,0,0,0
109,0.8,63,1,2000,-5.4,0,0,0
193,0.5,64,0.8,2000,-5.5,0.01,0,0
384,1.3,57,1,1974,-6.2,0.32,0,0
520,3.4,49,1.6,1950,-6.3,1.03,0,0
561,6,43,1,1829,-5.6,1.69,0,0
742,8,39,1.2,1783,-5.1,2.26,0,0
933,10,38,1.5,1677,-3.6,2.51,0,0
1111,10.9,32,1.2,1772,-5.1,2.22,0,0
1294,12.1,29,2.3,1734,-5.4,2.26,0,0
1514,13.2,23,2.8,1696,-7.5,2.52,0,0
1440,13.7,28,2.1,1499,-4.5,1.88,0,0
1272,12.1,34,2.5,1240,-3.3,0.81,0,0
934,10.6,42,2.8,1307,-1.8,0.31,0,0
718,8.8,49,3.2,1207,-1.3,0.05,0,0
688,7.9,54,2.3,1005,-0.8,0,0,0
624,7.4,54,2,1142,-1.3,0,0,0
562,7,55,2.7,1041,-1.4,0,0,0
422,6.4,59,1.1,961,-1,0,0,0
407,5.9,56,1.1,1019,-2.2,0,0,0
309,5.7,55,1.4,1043,-2.6,0,0,0
226,5.5,56,1.2,1067,-2.5,0,0,0
174,5.5,57,1.1,1079,-2.3,0,0,0
106,5.6,55,0.4,1115,-2.7,0,0,0
67,5.6,55,1.2,1008,-2.7,0,0,0
73,5.7,54,1.7,1208,-2.9,0,0,0
152,5.5,58,1,937,-2.1,0,0,0
293,5.9,58,1.8,861,-1.7,0.11,0,0
398,6.3,53,0.5,849,-2.5,0.34,0,0
460,7.2,53,1.6,709,-1.7,0.45,0,0
587,8.5,49,0.7,718,-1.6,0.76,0,0
751,9.8,46,1.2,710,-1.2,1.13,0,0
881,10.6,43,1.3,705,-1.4,1.07,0,0
993,11,41,1.1,763,-1.7,0.81,0,0
1128,12,37,0.8,879,-2.2,1.09,0,0
1059,12.3,30,1.6,1263,-4.8,0.94,0,0
603,11.1,42,2.2,765,-1.3,0.34,0,0
365,10.4,47,0.4,824,-0.4,0.14,0,0
237,10,53,1.7,796,0.8,0.01,0,0
146,9.2,66,1.1,513,3.1,0,0,0
71,8.8,72,0.9,501,4,0,0,0
70,8.1,76,0.8,492,4.1,0,0,0
53,7.4,80,1.3,471,4.1,0,0,0
67,7,81,1.1,421,3.9,0,0.5,0
38,6.7,84,0.8,320,4.1,0,0,0
28,6.6,86,0.6,416,4.4,0,0,0
12,6.5,88,0.9,276,4.6,0,0.3,0
9,6.3,90,1,240,4.7,0,0,0
27,6.2,89,1.5,338,4.5,0,0,0
91,6.5,88,1.2,417,4.6,0,0.2,0
370,6.5,88,1.4,515,4.6,0,0,0
592,7.3,84,2.2,813,4.7,0.05,0,0
387,8.2,81,2.7,1273,5.1,0.2,0.5,0
292,9.1,77,2.7,1587,5.2,0.27,0,0
393,10.2,65,3.3,2000,3.9,0.57,0,0
403,10.2,58,3.5,2000,2.2,0.32,0,0
387,10.1,61,3.7,1504,2.9,0.38,0,0
326,10.1,59,3.3,2000,2.4,0.57,0,0
263,9.8,57,3,2000,1.6,0.43,0,0
271,8.9,63,3,1614,2.2,0.28,0,0
605,8.5,59,2.7,1927,0.9,0.16,0,0
1200,8.6,55,2.4,1958,0,0.09,0,0
818,8.4,51,3.3,1977,-1.1,0.01,0,0
711,8.3,47,3.1,2000,-2.3,0,0,0
731,8,47,3.3,2000,-2.6,0,0,0
565,7.6,48,3.1,2000,-2.7,0,0,0
382,6.9,44,3.3,2000,-4.5,0,0,0
297,6.3,42,3.3,2000,-5.6,0,0,0
243,5.5,42,3.1,2000,-6.4,0,0,0
165,5.1,44,3.4,2000,-6.1,0,0,0
95,4.7,44,3.8,2000,-6.5,0,0,0
69,4.4,44,3.1,2000,-6.8,0,0,0
